Time,Year,RegionName,Cases,Population,Incidence
2023,2023,Norway,757.0,5488984.0,13.791259
2023,2023,Poland,9196.0,36753736.0,25.02058566
2023,2023,Portugal,535.0,10516621.0,5.08718532
2023,2023,Romania,1388.0,19054548.0,7.28435017
2023,2023,Slovakia,3999.0,5428792.0,73.66279643
2023,2023,Slovenia,297.0,2116972.0,14.02947228
2023,2023,Spain,12161.0,48085361.0,31.61305163
2023,2023,Sweden,1312.0,10521556.0,12.46963852
2023,2023,United Kingdom,,,
2024,2024,Austria,1413.0,9158750.0,15.42786952
2024,2024,Belgium,2440.0,11817096.0,24.29182461
2024,2024,Bulgaria,947.0,6445481.0,14.69246437
2024,2024,Croatia,1484.0,3861967.0,38.42601451
2024,2024,Cyprus,80.0,966365.0,8.27844551
2024,2024,Czechia,7003.0,10900555.0,64.24443526
2024,2024,Denmark,1266.0,5961249.0,21.23716019
2024,2024,Estonia,103.0,1374687.0,7.49261468
2024,2024,Finland,779.0,5603851.0,13.90115475
2024,2024,France,12308.0,68467362.0,17.97644839
2024,2024,Germany,12316.0,83456045.0,14.75746903
2024,2024,Greece,1052.0,10400720.0,10.11468436
2024,2024,Hungary,4525.0,9584627.0,47.21101822
2024,2024,Iceland,69.0,383567.0,17.98903451
2024,2024,Ireland,393.0,5351681.0,7.34348702
2024,2024,Italy,2637.0,58971230.0,4.47167203
2024,2024,Latvia,211.0,1871882.0,11.27207804
2024,2024,Liechtenstein,7.0,40015.0,17.49343996
2024,2024,Lithuania,406.0,2885891.0,14.06844541
2024,2024,Luxembourg,220.0,672050.0,32.73565954
2024,2024,Malta,164.0,563443.0,29.10675968
2024,2024,Netherlands,1614.0,17942942.0,14.05496935
2024,2024,Norway,1199.0,5550217.0,21.60275895
2024,2024,Poland,8028.0,36620970.0,21.92186607
2024,2024,Portugal,983.0,10639726.0,9.23895972
2024,2024,Romania,2133.0,19067576.0,11.18652942
2024,2024,Slovakia,3915.0,5424687.0,72.17006253
2024,2024,Slovenia,423.0,2123949.0,19.91573243
2024,2024,Spain,11248.0,48619695.0,28.21299716
2024,2024,Sweden,1612.0,10551707.0,15.27714899
2024,2024,United Kingdom,,,
